"ID" "nazov.skoly" "adresa" "obec" "okres" "zriadovateľ" "skupina.odborov.cislo" "skupina.odborov" "odbor" "odbor.nazov" "Forma" "Druh" "stupen.vzdelania" "Dĺžka" "Jazyk" "1." "2." "3." "4." "5." "6." "7." "8." "žiaci.spolu" "novoprijatí.1..ročník.2017" "absolventi.2017" "odborný.výcvik.a.prax" "predpokladani.absolventi.máj.2018" "lat" "lng"
"360" "55" "Stredná odborná škola obchodu a služieb" "Jilemnického 1282" "Žiar nad Hronom" "ZH" "BBSK" 63 "Ekonomika a organizácia, obchod a služby I" "6323K00" "hotelová akadémia                                           " "D" "3V" "K" 5 "S " 25 30 26 21 25 0 0 0 127 25 20 70 25 18.841409 48.598177
"361" "56" "Stredná odborná škola drevárska" "Lučenecká cesta 2193/17" "Zvolen" "ZV" "BBSK" 33 "Spracúvanie dreva a výroba hudobných nástrojov" "3355H00" "stolár                                                      " "D" "2V" "H" 3 "S " 17 11 8 0 0 0 0 0 36 17 7 36 8 19.1534257 48.5673554
"362" "56" "Stredná odborná škola drevárska" "Lučenecká cesta 2193/17" "Zvolen" "ZV" "BBSK" 33 "Spracúvanie dreva a výroba hudobných nástrojov" "3370H00" "čalúnnik                                                    " "D" "2V" "H" 3 "S " 5 0 0 0 0 0 0 0 5 5 0 5 0 19.1534257 48.5673554
"363" "56" "Stredná odborná škola drevárska" "Lučenecká cesta 2193/17" "Zvolen" "ZV" "BBSK" 26 "Elektrotechnika" "2682K00" "mechanik počítačových sietí                                 " "D" "3V" "K" 4 "S " 10 0 20 18 0 0 0 0 48 10 24 48 18 19.1534257 48.5673554
"364" "56" "Stredná odborná škola drevárska" "Lučenecká cesta 2193/17" "Zvolen" "ZV" "BBSK" 33 "Spracúvanie dreva a výroba hudobných nástrojov" "3349K00" "technik drevostavieb                                        " "D" "3V" "K" 4 "S " 20 16 23 19 0 0 0 0 78 20 0 78 19 19.1534257 48.5673554
"365" "56" "Stredná odborná škola drevárska" "Lučenecká cesta 2193/17" "Zvolen" "ZV" "BBSK" 33 "Spracúvanie dreva a výroba hudobných nástrojov" "3336M01" "drevárstvo a nábytkárstvo - drevárstvo                      " "D" "3V" "M" 4 "S " 7 9 10 0 0 0 0 0 26 7 14 26 0 19.1534257 48.5673554
"366" "56" "Stredná odborná škola drevárska" "Lučenecká cesta 2193/17" "Zvolen" "ZV" "BBSK" 33 "Spracúvanie dreva a výroba hudobných nástrojov" "3336M02" "drevárstvo a nábytkárstvo - nábytkárstvo                    " "D" "3V" "M" 4 "S " 8 8 12 0 0 0 0 0 28 8 0 28 0 19.1534257 48.5673554
"367" "56" "Stredná odborná škola drevárska" "Lučenecká cesta 2193/17" "Zvolen" "ZV" "BBSK" 39 "špeciálne technické odbory" "3964M00" "ochrana osôb a majetku pred požiarom                        " "D" "3V" "M" 4 "S " 31 23 28 29 0 0 0 0 111 31 28 111 29 19.1534257 48.5673554
"368" "56" "Stredná odborná škola drevárska" "Lučenecká cesta 2193/17" "Zvolen" "ZV" "BBSK" 82 "Umenie a umeleckoremeselná tvorba I" "8269M00" "tvorba nábytku a interiéru                                  " "D" "3V" "M" 4 "S " 26 28 22 13 0 0 0 0 89 26 20 89 13 19.1534257 48.5673554
"369" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 31 "Textil a odevníctvo" "3125L00" "odevníctvo                                                  " "D" "4V" "L" 2 "S " 2 0 0 0 0 0 0 0 2 2 0 2 0 19.135427 48.5927932
"370" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6411L00" "prevádzka obchodu                                           " "D" "4V" "L" 2 "S " 1 0 0 0 0 0 0 0 1 1 0 1 0 19.135427 48.5927932
"371" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6421L00" "spoločné stravovanie                                        " "D" "4V" "L" 2 "S " 17 5 0 0 0 0 0 0 22 16 8 22 5 19.135427 48.5927932
"372" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6426L00" "vlasová kozmetika                                           " "D" "4V" "L" 2 "S " 13 7 0 0 0 0 0 0 20 13 3 20 7 19.135427 48.5927932
"373" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 29 "Potravinárstvo" "2964H00" "cukrár                                                      " "D" "2V" "H" 3 "S " 6 6 5 0 0 0 0 0 17 6 7 17 5 19.135427 48.5927932
"374" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6444H00" "čašník, servírka                                            " "D" "2V" "H" 3 "S " 13 11 13 0 0 0 0 0 37 13 7 37 13 19.135427 48.5927932
"375" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6445H00" "kuchár                                                      " "D" "2V" "H" 3 "S " 13 13 18 0 0 0 0 0 44 13 7 44 18 19.135427 48.5927932
"376" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6456H00" "kaderník                                                    " "D" "2V" "H" 3 "S " 32 23 21 0 0 0 0 0 76 31 16 76 21 19.135427 48.5927932
"377" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 63 "Ekonomika a organizácia, obchod a služby I" "6317M00" "obchodná akadémia                                           " "D" "3V" "M" 4 "S " 11 15 0 15 0 0 0 0 41 11 18 0 15 19.135427 48.5927932
"378" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 63 "Ekonomika a organizácia, obchod a služby I" "6324M00" "manažment regionálneho cestovného ruchu                     " "D" "3V" "M" 4 "S " 16 17 16 14 0 0 0 0 63 16 0 0 14 19.135427 48.5927932
"379" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6442K00" "obchodný pracovník                                          " "D" "3V" "K" 4 "S " 7 0 0 0 0 0 0 0 7 7 0 7 0 19.135427 48.5927932
"380" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6444K00" "čašník, servírka                                            " "D" "3V" "K" 4 "S " 12 9 9 10 0 0 0 0 40 12 6 40 10 19.135427 48.5927932
"381" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6445K00" "kuchár                                                      " "D" "3V" "K" 4 "S " 12 7 10 14 0 0 0 0 43 11 18 43 14 19.135427 48.5927932
"382" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 64 "Ekonomika a organizácia, obchod a služby II" "6446K00" "kozmetik                                                    " "D" "3V" "K" 4 "S " 28 29 21 12 0 0 0 0 90 28 17 90 12 19.135427 48.5927932
"383" "57" "Stredná odborná škola hotelových služieb a obchodu" "Jabloňová 1351" "Zvolen" "ZV" "BBSK" 63 "Ekonomika a organizácia, obchod a služby I" "6323K00" "hotelová akadémia                                           " "D" "3V" "K" 5 "S " 32 33 39 53 39 0 0 0 196 32 42 196 39 19.135427 48.5927932
"384" "58" "Stredná priemyselná škola dopravná" "Sokolská 911/94" "Zvolen" "ZV" "BBSK" 37 "Doprava, pošty a telekomunikácia" "3739M00" "elektrotechnika v doprave a telekomunikáciách               " "D" "3V" "M" 4 "S " 11 9 8 0 0 0 0 0 28 11 0 28 0 19.135146 48.5775761
"385" "58" "Stredná priemyselná škola dopravná" "Sokolská 911/94" "Zvolen" "ZV" "BBSK" 37 "Doprava, pošty a telekomunikácia" "3739M00" "elektrotechnika v doprave a telekomunikáciách               " "E" "3V" "M" 4 "S " 27 0 0 0 0 0 0 0 27 27 0 27 0 19.135146 48.5775761
"386" "58" "Stredná priemyselná škola dopravná" "Sokolská 911/94" "Zvolen" "ZV" "BBSK" 37 "Doprava, pošty a telekomunikácia" "3760M00" "prevádzka a ekonomika dopravy                               " "D" "3V" "M" 4 "S " 34 38 23 21 0 0 0 0 116 34 29 44 21 19.135146 48.5775761
"387" "58" "Stredná priemyselná škola dopravná" "Sokolská 911/94" "Zvolen" "ZV" "BBSK" 37 "Doprava, pošty a telekomunikácia" "3765M00" "technika a prevádzka dopravy                                " "D" "3V" "M" 4 "S " 30 34 40 46 0 0 0 0 150 30 34 150 46 19.135146 48.5775761
"388" "58" "Stredná priemyselná škola dopravná" "Sokolská 911/94" "Zvolen" "ZV" "BBSK" 37 "Doprava, pošty a telekomunikácia" "3767M00" "dopravná akadémia                                           " "D" "3V" "M" 4 "S " 0 0 18 11 0 0 0 0 29 0 0 29 11 19.135146 48.5775761
"389" "59" "Stredná zdravotnícka škola" "J. Kozáčeka 4" "Zvolen" "ZV" "BBSK" 53 "Zdravotnícke odbory vzdelávania na SZŠ" "5371H00" "sanitár                                                     " "E" "2V" "H" 1 "S " 50 0 0 0 0 0 0 0 50 50 69 50 50 19.129041 48.5766853
"390" "59" "Stredná zdravotnícka škola" "J. Kozáčeka 4" "Zvolen" "ZV" "BBSK" 53 "Zdravotnícke odbory vzdelávania na SZŠ" "5356N00" "zdravotnícky asistent                                       " "E" "5V" "N" 2 "S " 81 61 0 0 0 0 0 0 142 81 41 61 61 19.129041 48.5766853
"391" "59" "Stredná zdravotnícka škola" "J. Kozáčeka 4" "Zvolen" "ZV" "BBSK" 53 "Zdravotnícke odbory vzdelávania na SZŠ" "5356M00" "zdravotnícky asistent                                       " "D" "3V" "M" 4 "S " 33 40 48 39 0 0 0 0 160 33 36 87 39 19.129041 48.5766853
"392" "60" "Technická akadémia" "J. Švermu 1" "Zvolen" "ZV" "BBSK" 37 "Doprava, pošty a telekomunikácia" "3757L00" "dopravná prevádzka                                          " "D" "4V" "L" 2 "S " 20 11 0 0 0 0 0 0 31 20 4 0 11 19.13521 48.5768175
"393" "60" "Technická akadémia" "J. Švermu 1" "Zvolen" "ZV" "BBSK" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2498F00" "technické služby v autoservise                              " "D" "1P" "F" 2 "S " 10 0 0 0 0 0 0 0 10 10 4 10 0 19.13521 48.5768175
"394" "60" "Technická akadémia" "J. Švermu 1" "Zvolen" "ZV" "BBSK" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2487H01" "autoopravár - mechanik                                      " "D" "2V" "H" 3 "S " 20 24 18 0 0 0 0 0 62 20 13 62 18 19.13521 48.5768175
"395" "60" "Technická akadémia" "J. Švermu 1" "Zvolen" "ZV" "BBSK" 23 "Strojárstvo a ostatná kovospracúvacia výroba I" "2381M00" "strojárstvo                                                 " "D" "3V" "M" 4 "S " 23 22 29 29 0 0 0 0 103 23 16 103 29 19.13521 48.5768175
"396" "60" "Technická akadémia" "J. Švermu 1" "Zvolen" "ZV" "BBSK" 26 "Elektrotechnika" "2697K00" "mechanik elektrotechnik                                     " "D" "3V" "K" 4 "S " 18 17 19 20 0 0 0 0 74 18 17 74 20 19.13521 48.5768175
"397" "60" "Technická akadémia" "J. Švermu 1" "Zvolen" "ZV" "BBSK" 63 "Ekonomika a organizácia, obchod a služby I" "6341M00" "škola podnikania                                            " "D" "3V" "M" 4 "S " 0 6 0 0 0 0 0 0 6 0 10 0 0 19.13521 48.5768175
"398" "61" "Evanjelické gymnázium" "Skuteckého 5" "Banská Bystrica" "BB" "cirkev" 79 "Gymnáziá" "7902J74" "gymnázium" "D" "3G" "J" 5 "SA" 55 50 48 44 68 0 0 0 265 55 43 0 68 19.1503452 48.7384349
"399" "61" "Evanjelické gymnázium" "Skuteckého 5" "Banská Bystrica" "BB" "cirkev" 79 "Gymnáziá" "7902J74" "gymnázium" "D" "3G" "J" 5 "SN" 13 14 20 16 24 0 0 0 87 13 3 0 24 19.1503452 48.7384349
"400" "62" "Katolícke gymmázium Štefana Moysesa" "Hurbanova 9" "Banská Bystrica" "BB" "cirkev" 79 "Gymnáziá" "7902J00" "gymnázium" "D" "3G" "J" 4 "S " 28 46 33 37 0 0 0 0 144 28 31 0 37 19.1346292 48.7364858
"401" "62" "Katolícke gymmázium Štefana Moysesa" "Hurbanova 9" "Banská Bystrica" "BB" "cirkev" 79 "Gymnáziá" "7902500" "gymnázium" "D" "3G" "5" 8 "S " 0 0 0 0 0 0 24 26 50 0 0 0 26 19.1346292 48.7364858
"402" "62" "Katolícke gymmázium Štefana Moysesa" "Hurbanova 9" "Banská Bystrica" "BB" "cirkev" 79 "Gymnáziá" "7902J00" "gymnázium" "D" "3G" "J" 8 "S " 19 26 24 25 17 25 0 0 136 19 0 0 0 19.1346292 48.7364858
"403" "63" "Katolícka Spojená škola - Katolícke gymnázium sv. Františka Assiského" "Gwerkovej-Göllnerovej 9" "Banská Štiavnica" "BS" "cirkev" 79 "Gymnáziá" "7902J00" "gymnázium" "D" "3G" "J" 4 "S " 0 0 0 0 0 0 0 0 0 0 9 0 0 18.9018677 48.4589211
"404" "64" "Gymnázium Mihálya Tompu RKC s VJM - Tompa Mihály Református Gimnázium" "Daxnerova 42" "Rimavská Sobota" "RS" "cirkev" 79 "Gymnáziá" "7902J00" "gymnázium" "D" "3G" "J" 4 "M " 10 17 13 5 0 0 0 0 45 10 0 0 5 20.0192084 48.3869549
"405" "64" "Gymnázium Mihálya Tompu RKC s VJM - Tompa Mihály Református Gimnázium" "Daxnerova 42" "Rimavská Sobota" "RS" "cirkev" 79 "Gymnáziá" "7902500" "gymnázium" "D" "3G" "5" 8 "M " 0 0 0 0 0 0 13 8 21 0 0 0 8 20.0192084 48.3869549
"406" "64" "Gymnázium Mihálya Tompu RKC s VJM - Tompa Mihály Református Gimnázium" "Daxnerova 42" "Rimavská Sobota" "RS" "cirkev" 79 "Gymnáziá" "7902J00" "gymnázium" "D" "3G" "J" 8 "M " 24 21 17 17 14 0 0 0 93 24 0 0 0 20.0192084 48.3869549
"407" "65" "Evanjelické gymnázium" "Jesenského 836" "Tisovec" "RS" "cirkev" 79 "Gymnáziá" "7902J74" "gymnázium" "D" "3G" "J" 5 "SA" 44 44 55 49 44 0 0 0 236 44 53 0 44 19.9408548 48.6793406
"408" "66" "Gymnázium Jozefa Gregora Tajovského" "Tajovského 25" "Banská Bystrica" "BB" "Okresný úrad BB" 79 "Gymnáziá" "7902J00" "gymnázium" "D" "3G" "J" 4 "S " 126 156 148 151 0 0 0 0 581 126 144 0 151 19.1245888 48.7398832
"409" "66" "Gymnázium Jozefa Gregora Tajovského" "Tajovského 25" "Banská Bystrica" "BB" "Okresný úrad BB" 79 "Gymnáziá" "7902J74" "gymnázium" "D" "3G" "J" 5 "SF" 29 28 28 28 27 0 0 0 140 28 27 0 27 19.1245888 48.7398832
"410" "67" "Gymnázium Mikuláša Kováča" "Mládežnícka 51" "Banská Bystrica" "BB" "Okresný úrad BB" 79 "Gymnáziá" "7902J74" "gymnázium" "D" "3G" "J" 5 "SŠ" 43 45 40 42 25 0 0 0 195 43 27 0 25 19.127028 48.7233937
"411" "67" "Gymnázium Mikuláša Kováča" "Mládežnícka 51" "Banská Bystrica" "BB" "Okresný úrad BB" 79 "Gymnáziá" "7902J74" "gymnázium" "D" "3G" "J" 5 "SI" 28 29 0 0 0 0 0 0 57 28 0 0 0 19.127028 48.7233937
"412" "67" "Gymnázium Mikuláša Kováča" "Mládežnícka 51" "Banská Bystrica" "BB" "Okresný úrad BB" 79 "Gymnáziá" "7902500" "gymnázium" "D" "3G" "5" 8 "S " 0 0 0 0 0 0 0 5 5 0 0 0 5 19.127028 48.7233937
"413" "69" "Súkromná obchodná akadémia" "Dolná 54" "Banská Bystrica" "BB" "súkromné" 63 "Ekonomika a organizácia, obchod a služby I" "6317M00" "obchodná akadémia                                           " "E" "3V" "M" 4 "S " 17 15 6 2 0 0 0 0 40 10 2 0 2 19.1257922 48.7395822
"414" "70" "Súkromná hotelová akadémia" "Drieňová 12" "Banská Štiavnica" "BS" "súkromné" 63 "Ekonomika a organizácia, obchod a služby I" "6318Q00" "manažment hotelov a cestovných kancelárií                   " "D" "6V" "Q" 3 "S " 14 9 14 0 0 0 0 0 37 13 3 0 14 18.9205846 48.4485327
"415" "70" "Súkromná hotelová akadémia" "Drieňová 12" "Banská Štiavnica" "BS" "súkromné" 63 "Ekonomika a organizácia, obchod a služby I" "6323K00" "hotelová akadémia                                           " "D" "3V" "K" 5 "S " 21 23 14 15 11 0 0 0 84 21 11 21 11 18.9205846 48.4485327
"416" "71" "Súkromná pedagogická a sociálna akadémia EBG" "Školská 5" "Brezno" "BR" "súkromné" 76 "Učiteľstvo" "7649N00" "učiteľstvo pre materské školy a vychovávateľstvo            " "E" "5V" "N" 2 "S " 104 88 0 0 0 0 0 0 192 104 83 192 88 18.8495434 48.5907026
"417" "71" "Súkromná pedagogická a sociálna akadémia EBG" "Školská 5" "Brezno" "BR" "súkromné" 76 "Učiteľstvo" "7649M00" "učiteľstvo pre materské školy a vychovávateľstvo            " "D" "3V" "M" 4 "S " 45 39 34 37 0 0 0 0 155 42 24 155 37 18.8495434 48.5907026
"418" "71" "Súkromná pedagogická a sociálna akadémia EBG" "Školská 5" "Brezno" "BR" "súkromné" 76 "Učiteľstvo" "7661M00" "sociálno-výchovný pracovník                                 " "D" "3V" "M" 4 "S " 0 8 12 6 0 0 0 0 26 0 21 26 6 18.8495434 48.5907026
"419" "72" "Súkromná stredná odborná škola hutnícka Železiarne Podbrezová" "Družby 554/64" "Podbrezová" "BR" "súkromné" 22 "Hutníctvo" "2262N00" "hutník operátor                                             " "E" "5V" "N" 2 "S " 0 18 0 0 0 0 0 0 18 0 0 18 18 19.5093584 48.8166277
"420" "72" "Súkromná stredná odborná škola hutnícka Železiarne Podbrezová" "Družby 554/64" "Podbrezová" "BR" "súkromné" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2433H00" "obrábač kovov                                               " "D" "2V" "H" 3 "S " 9 13 0 0 0 0 0 0 22 9 15 22 0 19.5093584 48.8166277
"421" "72" "Súkromná stredná odborná škola hutnícka Železiarne Podbrezová" "Družby 554/64" "Podbrezová" "BR" "súkromné" 22 "Hutníctvo" "2262K00" "hutník operátor                                             " "D" "3V" "K" 4 "S " 0 7 7 21 0 0 0 0 35 0 12 35 21 19.5093584 48.8166277
"422" "72" "Súkromná stredná odborná škola hutnícka Železiarne Podbrezová" "Družby 554/64" "Podbrezová" "BR" "súkromné" 24 "Strojárstvo a ostatná kovospracúvacia výroba II" "2413K00" "mechanik strojov a zariadení                                " "D" "3V" "K" 4 "S " 18 17 15 19 0 0 0 0 69 18 24 69 19 19.5093584 48.8166277
"423" "72" "Súkromná stredná odborná škola hutnícka Železiarne Podbrezová" "Družby 554/64" "Podbrezová" "BR" "súkromné" 26 "Elektrotechnika" "2679K00" "mechanik - mechatronik                                      " "D" "3V" "K" 4 "S " 16 17 19 19 0 0 0 0 71 16 0 71 19 19.5093584 48.8166277
"424" "72" "Súkromná stredná odborná škola hutnícka Železiarne Podbrezová" "Družby 554/64" "Podbrezová" "BR" "súkromné" 26 "Elektrotechnika" "2697K00" "mechanik elektrotechnik                                     " "D" "3V" "K" 4 "S " 0 9 0 0 0 0 0 0 9 0 9 9 0 19.5093584 48.8166277
"425" "72" "Súkromná stredná odborná škola hutnícka Železiarne Podbrezová" "Družby 554/64" "Podbrezová" "BR" "súkromné" 26 "Elektrotechnika" "2679K00" "mechanik - mechatronik                                      " "D" "3V" "K" 5 "S " 0 0 0 0 16 0 0 0 16 0 16 16 16 19.5093584 48.8166277
"426" "73" "Súkromné gymnázium Železiarne Podbrezová" "Družby 554/64" "Podbrezová" "BR" "súkromné" 79 "Gymnáziá" "7902J00" "gymnázium" "D" "3G" "J" 4 "S " 21 34 29 28 0 0 0 0 112 21 18 0 28 19.509294 48.8166687
"427" "73" "Súkromné gymnázium Železiarne Podbrezová" "Družby 554/64" "Podbrezová" "BR" "súkromné" 79 "Gymnáziá" "7902J77" "gymnázium" "D" "3G" "J" 4 "S " 18 14 23 14 0 0 0 0 69 18 16 0 14 19.509294 48.8166687
"428" "74" "Súkromné gymnázium" "Gemerská cesta 1" "Lučenec" "LC" "súkromné" 79 "Gymnáziá" "7902J00" "gymnázium" "D" "3G" "J" 4 "S " 1 1 1 5 0 0 0 0 8 1 10 0 5 19.6775622 48.3366359
"429" "74" "Súkromné gymnázium" "Gemerská cesta 1" "Lučenec" "LC" "súkromné" 79 "Gymnáziá" "7902500" "gymnázium" "D" "3G" "5" 8 "S " 0 0 0 0 0 0 12 2 14 0 0 0 2 19.6775622 48.3366359
"430" "74" "Súkromné gymnázium" "Gemerská cesta 1" "Lučenec" "LC" "súkromné" 79 "Gymnáziá" "7902J00" "gymnázium" "D" "3G" "J" 8 "S " 21 18 14 13 6 15 0 0 87 21 0 0 0 19.6775622 48.3366359
"431" "75" "Súkromná stredná odborná škola" "Železničná 2" "Revúca" "RA" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6456H00" "kaderník                                                    " "E" "2V" "H" 1 "S " 8 0 0 0 0 0 0 0 8 8 0 8 8 20.1123268 48.6823405
"432" "75" "Súkromná stredná odborná škola" "Železničná 2" "Revúca" "RA" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6489H00" "hostinský, hostinská                                        " "E" "2V" "H" 1 "S " 15 0 0 0 0 0 0 0 15 15 1 15 15 20.1123268 48.6823405
"433" "75" "Súkromná stredná odborná škola" "Železničná 2" "Revúca" "RA" "súkromné" 31 "Textil a odevníctvo" "3161F00" "praktická žena                                              " "D" "1P" "F" 2 "S " 16 13 0 0 0 0 0 0 29 16 0 0 13 20.1123268 48.6823405
"434" "75" "Súkromná stredná odborná škola" "Železničná 2" "Revúca" "RA" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6421L00" "spoločné stravovanie                                        " "D" "4V" "L" 2 "S " 0 3 0 0 0 0 0 0 3 0 0 0 3 20.1123268 48.6823405
"435" "75" "Súkromná stredná odborná škola" "Železničná 2" "Revúca" "RA" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6421L00" "spoločné stravovanie                                        " "E" "4V" "L" 2 "S " 9 0 0 0 0 0 0 0 9 9 0 0 0 20.1123268 48.6823405
"436" "75" "Súkromná stredná odborná škola" "Železničná 2" "Revúca" "RA" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6489H00" "hostinský, hostinská                                        " "D" "2V" "H" 3 "S " 23 17 13 0 0 0 0 0 53 23 7 53 13 20.1123268 48.6823405
"437" "75" "Súkromná stredná odborná škola" "Železničná 2" "Revúca" "RA" "súkromné" 63 "Ekonomika a organizácia, obchod a služby I" "6317M00" "obchodná akadémia                                           " "D" "3V" "M" 4 "S " 0 17 8 0 0 0 0 0 25 0 13 0 0 20.1123268 48.6823405
"438" "75" "Súkromná stredná odborná škola" "Železničná 2" "Revúca" "RA" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6442K00" "obchodný pracovník                                          " "D" "3V" "K" 4 "S " 0 0 8 13 0 0 0 0 21 0 0 21 13 20.1123268 48.6823405
"439" "76" "Súkromná stredná odborná škola Francisciho 372" "Francisciho 372" "Hnúšťa" "RS" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6426L00" "vlasová kozmetika                                           " "E" "4V" "L" 2 "S " 8 26 0 0 0 0 0 0 34 8 0 34 26 19.9533954 48.5723829
"440" "76" "Súkromná stredná odborná škola Francisciho 372" "Francisciho 372" "Hnúšťa" "RS" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6446N00" "kozmetik                                                    " "E" "5V" "N" 2 "S " 0 6 0 0 0 0 0 0 6 0 0 6 6 19.9533954 48.5723829
"441" "76" "Súkromná stredná odborná škola Francisciho 372" "Francisciho 372" "Hnúšťa" "RS" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6456H00" "kaderník                                                    " "E" "2V" "H" 3 "S " 0 16 5 0 0 0 0 0 21 0 0 21 5 19.9533954 48.5723829
"442" "76" "Súkromná stredná odborná škola Francisciho 372" "Francisciho 372" "Hnúšťa" "RS" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6446K00" "kozmetik                                                    " "E" "3V" "K" 4 "S " 25 35 4 15 0 0 0 0 79 22 0 79 15 19.9533954 48.5723829
"443" "77" "Súkromná Stredná odborná škola Magán Szakkozépiskola" "Novomeského 2070  " "Rimavská Sobota" "RS" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6445H00" "kuchár                                                      " "D" "2V" "H" 3 "M " 11 0 8 0 0 0 0 0 19 11 9 19 8 20.0012647 48.3810902
"444" "77" "Súkromná Stredná odborná škola Magán Szakkozépiskola" "Novomeského 2070  " "Rimavská Sobota" "RS" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6456H00" "kaderník                                                    " "D" "2V" "H" 3 "M " 10 8 8 0 0 0 0 0 26 6 6 26 8 20.0012647 48.3810902
"445" "77" "Súkromná Stredná odborná škola Magán Szakkozépiskola" "Novomeského 2070  " "Rimavská Sobota" "RS" "súkromné" 64 "Ekonomika a organizácia, obchod a služby II" "6489H00" "hostinský, hostinská                                        " "D" "2V" "H" 3 "M " 12 26 23 0 0 0 0 0 61 12 18 61 23 20.0012647 48.3810902
"446" "77" "Súkromná Stredná odborná škola Magán Szakkozépiskola" "Novomeského 2070  " "Rimavská Sobota" "RS" "súkromné" 63 "Ekonomika a organizácia, obchod a služby I" "6323K00" "hotelová akadémia                                           " "D" "3V" "K" 5 "S " 12 16 14 16 18 0 0 0 76 12 10 76 18 20.0012647 48.3810902
"447" "77" "Súkromná Stredná odborná škola Magán Szakkozépiskola" "Novomeského 2070  " "Rimavská Sobota" "RS" "súkromné" 63 "Ekonomika a organizácia, obchod a služby I" "6323K00" "hotelová akadémia                                           " "D" "3V" "K" 5 "M " 20 18 21 27 26 0 0 0 112 20 22 112 26 20.0012647 48.3810902
"448" "78" "Súkromné hudobné a dramatické konzervatórium" "Školská 31" "Rimavská Sobota" "RS" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8226M00" "hudobno-dramatické umenie                                   " "D" "3V" "M" 4 "S " 6 2 2 2 0 0 0 0 12 6 2 0 2 20.0282731 48.3786263
"449" "78" "Súkromné hudobné a dramatické konzervatórium" "Školská 31" "Rimavská Sobota" "RS" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8228M00" "spev                                                        " "D" "3V" "M" 4 "S " 7 3 4 2 0 0 0 0 16 7 0 0 2 20.0282731 48.3786263
"450" "78" "Súkromné hudobné a dramatické konzervatórium" "Školská 31" "Rimavská Sobota" "RS" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229M03" "hudba-hra na klavíri                                        " "D" "3V" "M" 4 "S " 2 2 3 1 0 0 0 0 8 2 1 0 1 20.0282731 48.3786263
"451" "78" "Súkromné hudobné a dramatické konzervatórium" "Školská 31" "Rimavská Sobota" "RS" "súkromné" 82 "Umenie a umeleckoremeselná tvorba I" "8229M05" "hudba-hra na flau,hob,klar,fag,trub,...,bic.nástr.          " "D" "3V" "M" 4 "S " 1 1 1 1 0 0 0 0 4 1 0 0 1 20.0282731 48.3786263
